Date,Open,High,Low,Close,Volume,Ticker
2022-10-03,1021.0,1057.0,1014.0,1042.0,48700,9629
2022-10-04,1042.0,1077.0,1021.0,1069.0,26700,9629
2022-10-05,1092.0,1092.0,1043.0,1049.0,20000,9629
2022-10-06,1099.0,1099.0,1062.0,1067.0,24000,9629
2022-10-07,1056.0,1082.0,1053.0,1054.0,17300,9629
2022-10-11,1042.0,1090.0,1042.0,1083.0,55600,9629
2022-10-12,1057.0,1075.0,1039.0,1074.0,46800,9629
2022-10-13,1062.0,1062.0,996.0,999.0,39900,9629
2022-10-14,999.0,1036.0,999.0,1023.0,27500,9629
2022-10-17,1023.0,1032.0,991.0,993.0,35300,9629
2022-10-18,1011.0,1039.0,1011.0,1031.0,24800,9629
2022-10-19,1020.0,1038.0,1007.0,1028.0,26800,9629
2022-10-20,1014.0,1017.0,997.0,1005.0,31000,9629
2022-10-21,995.0,1010.0,990.0,992.0,23500,9629
2022-10-24,1001.0,1010.0,992.0,1010.0,20800,9629
2022-10-25,1016.0,1047.0,980.0,1033.0,52800,9629
2022-10-26,1051.0,1122.0,1048.0,1111.0,48700,9629
2022-10-27,1106.0,1135.0,1083.0,1086.0,37400,9629
2022-10-28,1072.0,1135.0,1055.0,1123.0,100800,9629
2022-10-31,1114.0,1147.0,1114.0,1141.0,35000,9629
2022-11-01,1151.0,1189.0,1151.0,1158.0,32200,9629
2022-11-02,1149.0,1149.0,1129.0,1133.0,22400,9629
2022-11-04,1113.0,1126.0,1098.0,1119.0,22200,9629
2022-11-07,1119.0,1138.0,1118.0,1127.0,10500,9629
2022-11-08,1125.0,1169.0,1125.0,1154.0,17300,9629
2022-11-09,1158.0,1186.0,1147.0,1164.0,14800,9629
2022-11-10,1153.0,1156.0,1142.0,1142.0,7800,9629
2022-11-11,1170.0,1186.0,1162.0,1186.0,17500,9629
2022-11-14,1183.0,1214.0,1176.0,1191.0,27300,9629
2022-11-15,1205.0,1234.0,1205.0,1228.0,32600,9629
2022-11-16,1228.0,1263.0,1209.0,1258.0,31700,9629
2022-11-17,1244.0,1275.0,1244.0,1273.0,19100,9629
2022-11-18,1285.0,1305.0,1264.0,1269.0,18800,9629
2022-11-21,1265.0,1280.0,1259.0,1265.0,11000,9629
2022-11-22,1270.0,1278.0,1253.0,1257.0,19200,9629
2022-11-24,1284.0,1326.0,1284.0,1322.0,26300,9629
2022-11-25,1352.0,1370.0,1304.0,1312.0,31900,9629
2022-11-28,1307.0,1311.0,1287.0,1298.0,11400,9629
2022-11-29,1288.0,1288.0,1243.0,1252.0,26100,9629
2022-11-30,1249.0,1295.0,1245.0,1282.0,21800,9629
2022-12-01,1316.0,1340.0,1290.0,1290.0,21100,9629
2022-12-02,1278.0,1278.0,1243.0,1246.0,20100,9629
2022-12-05,1246.0,1269.0,1233.0,1264.0,30900,9629
2022-12-06,1277.0,1286.0,1250.0,1265.0,32400,9629
2022-12-07,1290.0,1290.0,1265.0,1282.0,15700,9629
2022-12-08,1280.0,1287.0,1257.0,1280.0,30000,9629
2022-12-09,1275.0,1303.0,1274.0,1300.0,24600,9629
2022-12-12,1286.0,1320.0,1285.0,1300.0,14100,9629
2022-12-13,1311.0,1330.0,1304.0,1304.0,15300,9629
2022-12-14,1326.0,1326.0,1287.0,1318.0,17900,9629
2022-12-15,1313.0,1313.0,1296.0,1298.0,15400,9629
2022-12-16,1302.0,1313.0,1285.0,1285.0,15600,9629
2022-12-19,1280.0,1295.0,1272.0,1290.0,8300,9629
2022-12-20,1272.0,1280.0,1235.0,1241.0,22500,9629
2022-12-21,1240.0,1267.0,1231.0,1231.0,20400,9629
2022-12-22,1232.0,1256.0,1231.0,1248.0,17100,9629
2022-12-23,1256.0,1274.0,1248.0,1267.0,21200,9629
2022-12-26,1260.0,1275.0,1250.0,1275.0,7600,9629
2022-12-27,1425.0,1510.0,1336.0,1426.0,145500,9629
2022-12-28,1418.0,1419.0,1341.0,1384.0,56200,9629
2022-12-29,1354.0,1400.0,1354.0,1394.0,24800,9629
2022-12-30,1388.0,1400.0,1342.0,1342.0,20200,9629
