Date,Open,High,Low,Close,Volume,Ticker
2022-10-03,1440.0,1469.0,1400.0,1450.0,57400,3983
2022-10-04,1472.0,1533.0,1472.0,1530.0,72500,3983
2022-10-05,1545.0,1571.0,1533.0,1542.0,64100,3983
2022-10-06,1556.0,1580.0,1544.0,1560.0,54500,3983
2022-10-07,1535.0,1559.0,1522.0,1545.0,43200,3983
2022-10-11,1523.0,1537.0,1497.0,1514.0,51600,3983
2022-10-12,1492.0,1502.0,1455.0,1456.0,32400,3983
2022-10-13,1450.0,1452.0,1405.0,1409.0,31000,3983
2022-10-14,1444.0,1469.0,1432.0,1468.0,36600,3983
2022-10-17,1440.0,1465.0,1432.0,1461.0,35100,3983
2022-10-18,1464.0,1498.0,1464.0,1473.0,46200,3983
2022-10-19,1500.0,1500.0,1458.0,1475.0,21400,3983
2022-10-20,1454.0,1454.0,1435.0,1452.0,25500,3983
2022-10-21,1445.0,1477.0,1421.0,1469.0,26700,3983
2022-10-24,1469.0,1507.0,1460.0,1505.0,35900,3983
2022-10-25,1472.0,1528.0,1472.0,1516.0,32200,3983
2022-10-26,1513.0,1580.0,1513.0,1562.0,44200,3983
2022-10-27,1560.0,1600.0,1550.0,1596.0,52000,3983
2022-10-28,1578.0,1658.0,1565.0,1646.0,102000,3983
2022-10-31,1671.0,1692.0,1646.0,1677.0,57200,3983
2022-11-01,1666.0,1688.0,1630.0,1666.0,30500,3983
2022-11-02,1655.0,1658.0,1612.0,1623.0,35400,3983
2022-11-04,1593.0,1600.0,1564.0,1582.0,42300,3983
2022-11-07,1577.0,1586.0,1561.0,1568.0,23200,3983
2022-11-08,1563.0,1600.0,1563.0,1593.0,25500,3983
2022-11-09,1592.0,1640.0,1583.0,1638.0,24800,3983
2022-11-10,1650.0,1650.0,1605.0,1610.0,38100,3983
2022-11-11,1645.0,1676.0,1645.0,1671.0,38100,3983
2022-11-14,1641.0,1693.0,1620.0,1670.0,50500,3983
2022-11-15,1690.0,1754.0,1683.0,1692.0,57000,3983
2022-11-16,1680.0,1725.0,1642.0,1721.0,44600,3983
2022-11-17,1707.0,1710.0,1670.0,1682.0,32700,3983
2022-11-18,1687.0,1700.0,1631.0,1686.0,42400,3983
2022-11-21,1694.0,1697.0,1658.0,1683.0,23500,3983
2022-11-22,1670.0,1679.0,1626.0,1630.0,36600,3983
2022-11-24,1644.0,1700.0,1641.0,1692.0,52500,3983
2022-11-25,1694.0,1694.0,1656.0,1676.0,30600,3983
2022-11-28,1671.0,1683.0,1653.0,1670.0,21000,3983
2022-11-29,1682.0,1829.0,1682.0,1803.0,196600,3983
2022-11-30,1789.0,1873.0,1760.0,1867.0,167800,3983
2022-12-01,1931.0,1977.0,1917.0,1930.0,123100,3983
2022-12-02,1907.0,1938.0,1878.0,1923.0,63600,3983
2022-12-05,1938.0,1963.0,1913.0,1950.0,70500,3983
2022-12-06,1923.0,1939.0,1915.0,1920.0,54400,3983
2022-12-07,1885.0,1893.0,1839.0,1870.0,81500,3983
2022-12-08,1863.0,1909.0,1861.0,1890.0,32800,3983
2022-12-09,1911.0,1927.0,1878.0,1907.0,35000,3983
2022-12-12,1907.0,1935.0,1876.0,1931.0,30800,3983
2022-12-13,1949.0,1949.0,1894.0,1909.0,79300,3983
2022-12-14,1932.0,1965.0,1911.0,1956.0,38800,3983
2022-12-15,1938.0,1938.0,1876.0,1878.0,84100,3983
2022-12-16,1838.0,1845.0,1750.0,1750.0,105900,3983
2022-12-19,1750.0,1824.0,1732.0,1820.0,92300,3983
2022-12-20,1814.0,1863.0,1770.0,1783.0,86500,3983
2022-12-21,1810.0,1875.0,1810.0,1854.0,67000,3983
2022-12-22,1872.0,1911.0,1846.0,1871.0,33400,3983
2022-12-23,1850.0,1902.0,1834.0,1884.0,51100,3983
2022-12-26,1920.0,1965.0,1901.0,1922.0,73100,3983
2022-12-27,1922.0,1929.0,1885.0,1910.0,54200,3983
2022-12-28,1880.0,1884.0,1785.0,1861.0,94400,3983
2022-12-29,1836.0,1862.0,1792.0,1842.0,80400,3983
2022-12-30,1866.0,1916.0,1862.0,1894.0,76100,3983
