Date,Open,High,Low,Close,Volume,MA,Drop,Stagnation,Recovery
2022-12-14,633.0,645.0,604.0,643.0,9118100,,False,False,False
2022-12-15,638.0,654.0,606.0,612.0,10131200,,False,False,False
2022-12-16,602.0,618.0,591.0,593.0,6729200,,False,False,False
2022-12-19,585.0,603.0,581.0,584.0,4098100,,False,False,False
2022-12-20,589.0,590.0,536.0,553.0,7913300,,False,False,False
2022-12-21,556.0,560.0,532.0,540.0,4764500,,False,False,False
2022-12-22,546.0,571.0,541.0,555.0,5397400,582.8571428571429,False,False,False
2022-12-23,551.0,551.0,523.0,542.0,4922600,568.4285714285714,False,False,False
2022-12-26,542.0,554.0,526.0,536.0,3120200,557.5714285714286,False,False,False
2022-12-27,543.0,574.0,543.0,570.0,5467400,554.2857142857143,False,False,False
2022-12-28,555.0,559.0,527.0,535.0,6316100,547.2857142857143,False,False,False
2022-12-29,516.0,536.0,510.0,530.0,3491700,544.0,False,False,False
2022-12-30,546.0,557.0,524.0,542.0,5570400,544.2857142857143,False,False,False
2023-01-04,540.0,553.0,527.0,527.0,3857800,540.2857142857143,False,False,False
2023-01-05,525.0,527.0,506.0,514.0,4365300,536.2857142857143,False,False,False
2023-01-06,520.0,526.0,507.0,511.0,2935100,532.7142857142857,False,False,False
2023-01-10,514.0,525.0,512.0,513.0,2407400,524.5714285714286,False,False,False
2023-01-11,523.0,527.0,511.0,513.0,2436900,521.4285714285714,False,False,False
2023-01-12,510.0,510.0,496.0,501.0,3286700,517.2857142857143,False,False,False
2023-01-13,500.0,512.0,495.0,499.0,2377900,511.14285714285717,False,False,False
2023-01-16,492.0,496.0,485.0,487.0,2051600,505.42857142857144,False,False,False
2023-01-17,487.0,500.0,485.0,489.0,2109200,501.85714285714283,False,False,False
2023-01-18,488.0,493.0,470.0,489.0,4238000,498.7142857142857,False,False,False
2023-01-19,487.0,491.0,476.0,478.0,2279400,493.7142857142857,False,False,False
2023-01-20,476.0,491.0,473.0,491.0,2241900,490.57142857142856,False,False,False
2023-01-23,504.0,508.0,493.0,502.0,2788000,490.7142857142857,False,False,False
2023-01-24,507.0,509.0,490.0,490.0,2771700,489.42857142857144,False,False,False
2023-01-25,486.0,496.0,483.0,494.0,2195600,490.42857142857144,False,False,False
2023-01-26,492.0,501.0,487.0,495.0,2043400,491.2857142857143,False,False,False
2023-01-27,495.0,495.0,486.0,491.0,1548500,491.57142857142856,False,False,False
2023-01-30,494.0,516.0,493.0,494.0,4108100,493.85714285714283,False,False,False
2023-01-31,494.0,495.0,487.0,491.0,1459100,493.85714285714283,False,False,False
2023-02-01,495.0,509.0,493.0,507.0,3702000,494.57142857142856,False,False,False
2023-02-02,510.0,517.0,504.0,509.0,2544400,497.2857142857143,False,False,False
2023-02-03,508.0,513.0,496.0,497.0,2162700,497.7142857142857,False,False,False
2023-02-06,499.0,503.0,490.0,491.0,1791100,497.14285714285717,False,False,False
2023-02-07,494.0,497.0,486.0,495.0,1363500,497.7142857142857,False,False,False
2023-02-08,494.0,501.0,487.0,501.0,1495000,498.7142857142857,False,False,False
2023-02-09,494.0,498.0,483.0,488.0,2555100,498.2857142857143,False,False,False
2023-02-10,483.0,483.0,473.0,474.0,3245200,493.57142857142856,False,False,False
2023-02-13,479.0,483.0,465.0,481.0,3243900,489.57142857142856,False,False,False
2023-02-14,465.0,467.0,417.0,447.0,9747200,482.42857142857144,False,False,False
2023-02-15,448.0,457.0,442.0,443.0,2170900,475.57142857142856,False,False,False
2023-02-16,445.0,454.0,436.0,444.0,2953500,468.2857142857143,False,False,False
2023-02-17,438.0,444.0,431.0,438.0,2150200,459.2857142857143,False,False,False
2023-02-20,433.0,450.0,431.0,445.0,1787200,453.14285714285717,False,False,False
2023-02-21,442.0,444.0,430.0,430.0,2119300,446.85714285714283,False,False,False
2023-02-22,425.0,434.0,419.0,420.0,2308700,438.14285714285717,True,False,False
2023-02-24,417.0,427.0,416.0,425.0,1477200,435.0,False,False,False
2023-02-27,419.0,428.0,418.0,426.0,1314600,432.57142857142856,False,False,False
2023-02-28,434.0,443.0,431.0,435.0,2520000,431.2857142857143,False,False,False
2023-03-01,432.0,448.0,431.0,444.0,2136500,432.14285714285717,False,False,False
2023-03-02,447.0,461.0,442.0,459.0,3087400,434.14285714285717,False,False,False
2023-03-03,459.0,464.0,450.0,455.0,1999700,437.7142857142857,False,False,False
2023-03-06,463.0,468.0,455.0,458.0,1453100,443.14285714285717,False,True,False
2023-03-07,460.0,472.0,458.0,469.0,1758300,449.42857142857144,False,False,False
2023-03-08,465.0,482.0,465.0,475.0,1994200,456.42857142857144,False,False,False
2023-03-09,475.0,485.0,472.0,483.0,1727500,463.2857142857143,False,False,False
2023-03-10,480.0,482.0,466.0,466.0,1968400,466.42857142857144,False,False,False
2023-03-13,458.0,473.0,457.0,467.0,1968700,467.57142857142856,False,False,False
2023-03-14,459.0,470.0,448.0,448.0,2104000,466.57142857142856,False,False,False
2023-03-15,460.0,479.0,459.0,476.0,2644300,469.14285714285717,False,False,False
2023-03-16,464.0,474.0,459.0,469.0,2365100,469.14285714285717,False,False,False
2023-03-17,477.0,497.0,473.0,495.0,3765900,472.0,False,False,False
2023-03-20,491.0,498.0,470.0,470.0,2630900,470.14285714285717,False,True,False
2023-03-22,484.0,509.0,484.0,499.0,3977700,474.85714285714283,False,True,False
2023-03-23,493.0,540.0,493.0,540.0,9186600,485.2857142857143,False,False,False
2023-03-24,540.0,569.0,535.0,558.0,6128300,501.0,False,False,False
2023-03-27,555.0,566.0,540.0,558.0,4034000,512.7142857142857,False,False,False
2023-03-28,552.0,558.0,530.0,534.0,3874500,522.0,False,False,True
2023-03-29,538.0,554.0,525.0,550.0,3869600,529.8571428571429,False,False,True
2023-03-30,555.0,574.0,552.0,574.0,3171400,544.7142857142857,False,False,True
2023-03-31,573.0,576.0,556.0,558.0,2516300,553.1428571428571,False,False,True
2023-04-03,564.0,570.0,549.0,552.0,2453600,554.8571428571429,False,False,True
2023-04-04,552.0,560.0,546.0,556.0,2203600,554.5714285714286,False,False,True
2023-04-05,557.0,572.0,555.0,557.0,2815700,554.4285714285714,False,False,False
2023-04-06,549.0,554.0,531.0,548.0,2710200,556.4285714285714,False,False,False
