Date,Open,High,Low,Close,Volume,MA,Drop,Stagnation,Recovery
2022-12-15,3220.0,3335.0,3160.0,3220.0,7859700,,False,False,False
2022-12-16,3185.0,3240.0,3110.0,3115.0,4353400,,False,False,False
2022-12-19,3095.0,3160.0,3060.0,3100.0,2631500,,False,False,False
2022-12-20,3100.0,3150.0,2960.0,3015.0,3977500,,False,False,False
2022-12-21,2992.0,3060.0,2975.0,3015.0,2143300,,False,False,False
2022-12-22,3070.0,3095.0,2914.0,2962.0,2983200,,False,False,False
2022-12-23,2934.0,2949.0,2852.0,2852.0,2676300,3039.8571428571427,False,False,False
2022-12-26,2844.0,2952.0,2830.0,2928.0,2278400,2998.1428571428573,False,False,False
2022-12-27,2978.0,3020.0,2902.0,2990.0,3507600,2980.285714285714,False,False,False
2022-12-28,2975.0,3015.0,2842.0,2854.0,3529300,2945.1428571428573,False,False,False
2022-12-29,2825.0,2853.0,2786.0,2837.0,2608500,2919.714285714286,False,False,False
2022-12-30,2830.0,2866.0,2789.0,2790.0,2306700,2887.5714285714284,False,False,False
2023-01-04,2725.0,2725.0,2586.0,2590.0,2810200,2834.4285714285716,False,False,False
2023-01-05,2637.0,2640.0,2483.0,2510.0,4196300,2785.5714285714284,False,False,False
2023-01-06,2542.0,2652.0,2528.0,2589.0,4796900,2737.1428571428573,False,False,False
2023-01-10,2595.0,2656.0,2563.0,2598.0,3361500,2681.1428571428573,True,False,False
2023-01-11,2636.0,2681.0,2601.0,2652.0,3082300,2652.285714285714,False,False,False
2023-01-12,2693.0,2758.0,2630.0,2690.0,4945800,2631.285714285714,False,False,False
2023-01-13,2695.0,2741.0,2650.0,2653.0,3835400,2611.714285714286,False,False,False
2023-01-16,2600.0,2627.0,2566.0,2582.0,2719600,2610.5714285714284,False,False,False
2023-01-17,2586.0,2692.0,2586.0,2673.0,3013000,2633.8571428571427,False,False,False
2023-01-18,2650.0,2720.0,2575.0,2706.0,5112800,2650.5714285714284,False,False,False
2023-01-19,2620.0,2646.0,2540.0,2646.0,4588000,2657.4285714285716,False,True,False
2023-01-20,2643.0,2683.0,2619.0,2680.0,3969300,2661.4285714285716,False,True,False
2023-01-23,2730.0,2774.0,2690.0,2761.0,4941900,2671.5714285714284,False,True,False
2023-01-24,2780.0,2829.0,2741.0,2760.0,5262300,2686.8571428571427,False,False,False
2023-01-25,2748.0,2785.0,2704.0,2739.0,4274700,2709.285714285714,False,False,False
2023-01-26,2774.0,2778.0,2672.0,2695.0,5141000,2712.4285714285716,False,False,False
2023-01-27,2542.0,2551.0,2380.0,2420.0,8958500,2671.5714285714284,False,True,False
2023-01-30,2393.0,2419.0,2308.0,2345.0,5795700,2628.5714285714284,False,True,False
2023-01-31,2342.0,2459.0,2332.0,2411.0,7052700,2590.1428571428573,False,False,False
2023-02-01,2374.0,2432.0,2368.0,2382.0,3554600,2536.0,False,False,False
2023-02-02,2361.0,2381.0,2315.0,2315.0,2829700,2472.4285714285716,False,False,False
2023-02-03,2312.0,2336.0,2289.0,2319.0,2678800,2412.4285714285716,True,False,False
2023-02-06,2355.0,2386.0,2332.0,2354.0,2970100,2363.714285714286,True,False,False
2023-02-07,2330.0,2367.0,2319.0,2335.0,2485500,2351.5714285714284,True,False,False
2023-02-08,2250.0,2299.0,2220.0,2293.0,4388400,2344.1428571428573,True,False,False
2023-02-09,2290.0,2304.0,2250.0,2294.0,3288100,2327.4285714285716,True,False,False
2023-02-10,2293.0,2294.0,2223.0,2243.0,3969100,2307.5714285714284,False,False,False
2023-02-13,2248.0,2281.0,2228.0,2240.0,2679900,2296.8571428571427,False,False,False
2023-02-14,2230.0,2309.0,2228.0,2300.0,3086100,2294.1428571428573,False,False,False
2023-02-15,2319.0,2322.0,2240.0,2251.0,2312400,2279.4285714285716,False,False,False
2023-02-16,2284.0,2297.0,2242.0,2242.0,2411900,2266.1428571428573,False,False,False
2023-02-17,2245.0,2245.0,2184.0,2190.0,2092100,2251.4285714285716,False,False,False
2023-02-20,2155.0,2164.0,2097.0,2129.0,3020100,2227.8571428571427,False,False,False
2023-02-21,2137.0,2161.0,2101.0,2116.0,2284400,2209.714285714286,False,False,False
2023-02-22,2086.0,2098.0,2047.0,2065.0,2104200,2184.714285714286,False,False,False
2023-02-24,2028.0,2049.0,1995.0,2021.0,2231700,2144.8571428571427,False,False,False
2023-02-27,2010.0,2029.0,1965.0,1970.0,2145500,2104.714285714286,False,False,False
2023-02-28,2006.0,2030.0,1971.0,1971.0,2055800,2066.0,False,False,False
2023-03-01,1990.0,2000.0,1936.0,1962.0,1800800,2033.4285714285713,False,False,False
2023-03-02,1992.0,2114.0,1988.0,2103.0,6571400,2029.7142857142858,False,False,False
2023-03-03,2124.0,2135.0,2061.0,2108.0,5348500,2028.5714285714287,False,False,False
2023-03-06,2137.0,2143.0,2068.0,2081.0,2338100,2030.857142857143,False,False,False
2023-03-07,2167.0,2419.0,2167.0,2419.0,15283400,2087.714285714286,False,False,False
2023-03-08,2417.0,2532.0,2363.0,2473.0,14820700,2159.5714285714284,False,False,False
2023-03-09,2492.0,2559.0,2465.0,2550.0,9547900,2242.285714285714,False,False,False
2023-03-10,2477.0,2482.0,2411.0,2466.0,5722800,2314.285714285714,False,False,True
2023-03-13,2373.0,2433.0,2362.0,2386.0,3785000,2354.714285714286,False,False,True
2023-03-14,2321.0,2433.0,2293.0,2427.0,4222700,2400.285714285714,False,False,True
2023-03-15,2450.0,2534.0,2441.0,2517.0,5374800,2462.5714285714284,False,False,False
2023-03-16,2392.0,2399.0,2323.0,2349.0,3999600,2452.5714285714284,False,False,False
2023-03-17,2373.0,2380.0,2307.0,2363.0,3251300,2436.8571428571427,False,False,False
2023-03-20,2363.0,2390.0,2301.0,2307.0,2360900,2402.1428571428573,False,False,False
2023-03-22,2333.0,2395.0,2312.0,2340.0,3325900,2384.1428571428573,False,False,False
2023-03-23,2318.0,2323.0,2229.0,2297.0,2823800,2371.4285714285716,False,True,False
2023-03-24,2301.0,2304.0,2218.0,2257.0,2402900,2347.1428571428573,False,False,False
2023-03-27,2280.0,2329.0,2254.0,2257.0,3312400,2310.0,False,False,False
2023-03-28,2298.0,2322.0,2235.0,2263.0,2325000,2297.714285714286,False,False,False
2023-03-29,2259.0,2298.0,2225.0,2237.0,1973700,2279.714285714286,False,False,False
2023-03-30,2243.0,2272.0,2227.0,2228.0,2163200,2268.4285714285716,False,False,False
2023-03-31,2238.0,2247.0,2199.0,2205.0,2156500,2249.1428571428573,False,False,False
2023-04-03,2220.0,2273.0,2211.0,2264.0,2231300,2244.4285714285716,False,False,False
2023-04-04,2264.0,2264.0,2216.0,2228.0,2206500,2240.285714285714,False,False,False
2023-04-05,2200.0,2205.0,2148.0,2148.0,2022200,2224.714285714286,False,False,False
2023-04-06,2108.0,2140.0,2072.0,2085.0,2297200,2199.285714285714,False,False,False
2023-04-07,2091.0,2144.0,2090.0,2136.0,1552900,2184.8571428571427,False,False,False
2023-04-10,2204.0,2267.0,2149.0,2156.0,4019000,2174.5714285714284,False,False,False
2023-04-11,2170.0,2193.0,2141.0,2145.0,1696200,2166.0,False,False,False
2023-04-12,2168.0,2172.0,2121.0,2130.0,1579800,2146.8571428571427,False,False,False
2023-04-13,2108.0,2138.0,2098.0,2138.0,1335400,2134.0,False,False,False
2023-04-14,2145.0,2148.0,2092.0,2111.0,1588000,2128.714285714286,False,False,False
2023-04-17,2101.0,2131.0,2066.0,2129.0,1620600,2135.0,False,False,False
2023-04-18,2134.0,2136.0,2102.0,2117.0,975200,2132.285714285714,False,False,False
2023-04-19,2099.0,2111.0,2072.0,2077.0,1180100,2121.0,False,False,False
2023-04-20,2055.0,2069.0,2018.0,2020.0,1864900,2103.1428571428573,False,False,False
2023-04-21,1994.0,2036.0,1973.0,2034.0,2165200,2089.4285714285716,False,False,False
2023-04-24,2033.0,2080.0,2030.0,2065.0,1501900,2079.0,False,False,False
2023-04-25,2087.0,2093.0,2028.0,2038.0,1531100,2068.5714285714284,False,False,False
2023-04-26,1995.0,2032.0,1990.0,2031.0,1592000,2054.5714285714284,False,False,False
2023-04-27,2025.0,2063.0,2015.0,2059.0,1615500,2046.2857142857142,False,False,False
2023-04-28,2080.0,2080.0,2003.0,2018.0,2223200,2037.857142857143,False,False,False
2023-05-01,2043.0,2058.0,2017.0,2035.0,1842600,2040.0,False,False,False
2023-05-02,2082.0,2082.0,2002.0,2027.0,2513800,2039.0,False,False,False
2023-05-08,2038.0,2040.0,1961.0,2014.0,3756200,2031.7142857142858,False,False,False
2023-05-09,1644.0,1683.0,1592.0,1600.0,11983300,1969.142857142857,False,False,False
2023-05-10,1607.0,1637.0,1596.0,1621.0,3601200,1910.5714285714287,False,False,False
2023-05-11,1615.0,1769.0,1611.0,1734.0,7387000,1864.142857142857,False,False,False
2023-05-12,1700.0,1734.0,1690.0,1723.0,1914900,1822.0,True,False,False
2023-05-15,1825.0,1860.0,1761.0,1811.0,3521700,1790.0,True,False,False
2023-05-16,1830.0,1938.0,1812.0,1934.0,3784300,1776.7142857142858,True,False,False
2023-05-17,1930.0,1948.0,1901.0,1928.0,2027400,1764.4285714285713,True,False,False
2023-05-18,1938.0,1950.0,1875.0,1887.0,1689700,1805.4285714285713,False,False,False
2023-05-19,1864.0,1934.0,1852.0,1924.0,1952700,1848.7142857142858,False,False,False
2023-05-22,1942.0,1947.0,1902.0,1925.0,1191700,1876.0,False,False,False
2023-05-23,1939.0,1943.0,1839.0,1842.0,1810000,1893.0,False,False,False
2023-05-24,1832.0,1876.0,1819.0,1824.0,1288500,1894.857142857143,False,False,False
2023-05-25,1817.0,1848.0,1804.0,1830.0,789300,1880.0,False,False,False
2023-05-26,1810.0,1848.0,1800.0,1848.0,859900,1868.5714285714287,False,False,False
2023-05-29,1878.0,1935.0,1877.0,1929.0,2081100,1874.5714285714287,False,False,False
2023-05-30,1943.0,1957.0,1896.0,1928.0,1265600,1875.142857142857,False,True,False
2023-05-31,1917.0,1930.0,1882.0,1900.0,989800,1871.5714285714287,False,True,False
2023-06-01,1904.0,1928.0,1886.0,1925.0,814600,1883.4285714285713,False,True,False
2023-06-02,1931.0,1935.0,1897.0,1930.0,909200,1898.5714285714287,False,True,False
2023-06-05,1950.0,1968.0,1919.0,1962.0,1102400,1917.4285714285713,False,True,False
2023-06-06,1922.0,1938.0,1908.0,1921.0,1500300,1927.857142857143,False,False,False
2023-06-07,1909.0,1927.0,1885.0,1927.0,1504800,1927.5714285714287,False,False,False
2023-06-08,1945.0,1953.0,1908.0,1914.0,960100,1925.5714285714287,False,False,False
2023-06-09,1930.0,1932.0,1886.0,1893.0,803500,1924.5714285714287,False,False,False
