Date,Open,High,Low,Close,Volume,MA,Drop,Stagnation,Recovery
2022-11-25,524.0,536.0,519.0,534.0,146400,,False,False,False
2022-11-28,540.0,541.0,528.0,531.0,145300,,False,False,False
2022-11-29,528.0,530.0,519.0,530.0,104200,,False,False,False
2022-11-30,528.0,535.0,521.0,533.0,102700,,False,False,False
2022-12-01,533.0,533.0,525.0,527.0,80200,,False,False,False
2022-12-02,523.0,523.0,512.0,512.0,148900,,False,False,False
2022-12-05,510.0,511.0,494.0,495.0,154900,523.1428571428571,False,False,False
2022-12-06,493.0,497.0,487.0,491.0,115500,517.0,False,False,False
2022-12-07,486.0,497.0,486.0,487.0,76800,510.7142857142857,False,False,False
2022-12-08,486.0,486.0,475.0,481.0,184800,503.7142857142857,False,False,False
2022-12-09,476.0,485.0,475.0,476.0,56400,495.57142857142856,False,False,False
2022-12-12,471.0,482.0,470.0,474.0,81600,488.0,False,False,False
2022-12-13,480.0,484.0,472.0,472.0,55700,482.2857142857143,False,False,False
2022-12-14,472.0,474.0,467.0,473.0,93900,479.14285714285717,False,False,False
2022-12-15,473.0,480.0,469.0,478.0,88800,477.2857142857143,False,False,False
2022-12-16,473.0,485.0,472.0,484.0,194000,476.85714285714283,False,False,False
2022-12-19,486.0,499.0,482.0,499.0,178800,479.42857142857144,False,False,False
2022-12-20,501.0,503.0,473.0,476.0,251600,479.42857142857144,False,False,False
2022-12-21,471.0,475.0,458.0,459.0,131700,477.2857142857143,False,False,False
2022-12-22,463.0,475.0,459.0,467.0,84600,476.57142857142856,False,False,False
2022-12-23,460.0,460.0,451.0,451.0,119100,473.42857142857144,False,False,False
2022-12-26,456.0,472.0,456.0,468.0,95400,472.0,False,False,False
2022-12-27,475.0,476.0,466.0,468.0,69000,469.7142857142857,False,False,False
2022-12-28,463.0,467.0,458.0,461.0,83600,464.2857142857143,False,False,False
2022-12-29,457.0,467.0,457.0,467.0,54100,463.0,False,False,False
2022-12-30,471.0,486.0,470.0,472.0,88300,464.85714285714283,False,False,False
2023-01-04,465.0,465.0,450.0,451.0,113800,462.57142857142856,False,False,False
2023-01-05,451.0,454.0,449.0,451.0,54800,462.57142857142856,False,False,False
2023-01-06,450.0,455.0,448.0,455.0,54700,460.7142857142857,False,False,False
2023-01-10,458.0,463.0,452.0,452.0,43600,458.42857142857144,False,False,False
2023-01-11,456.0,457.0,453.0,456.0,36100,457.7142857142857,False,False,False
2023-01-12,456.0,469.0,455.0,461.0,74400,456.85714285714283,False,False,False
2023-01-13,458.0,469.0,458.0,462.0,71400,455.42857142857144,False,False,False
