Date,Open,High,Low,Close,Volume,MA,Drop,Stagnation,Recovery
2022-12-27,1306.0,1371.0,1301.5,1369.0,1245000,,False,False,False
2022-12-28,1385.5,1409.0,1301.0,1326.5,2220800,,False,False,False
2022-12-29,1324.5,1357.5,1302.5,1343.0,1097600,,False,False,False
2022-12-30,1356.5,1425.5,1350.5,1363.5,2076600,,False,False,False
2023-01-04,1372.5,1389.5,1282.0,1298.5,2488400,,False,False,False
2023-01-05,1293.0,1293.0,1170.5,1203.0,3331200,,False,False,False
2023-01-06,1181.0,1219.5,1168.0,1217.0,1503800,1302.9285714285713,False,False,False
2023-01-10,1205.0,1223.5,1146.0,1174.0,1400400,1275.0714285714287,False,False,False
2023-01-11,1191.0,1232.0,1172.5,1198.5,1091600,1256.7857142857142,False,False,False
2023-01-12,1196.0,1201.0,1140.5,1155.5,937600,1230.0,False,False,False
2023-01-13,1159.5,1201.5,1147.0,1149.5,1024600,1199.4285714285713,False,False,False
2023-01-16,1142.0,1163.5,1125.5,1129.0,635400,1175.2142857142858,False,False,False
2023-01-17,1150.0,1182.5,1124.5,1143.5,841600,1166.7142857142858,False,False,False
2023-01-18,1137.5,1157.5,1108.5,1120.0,760200,1152.857142857143,True,False,False
2023-01-19,1105.0,1127.0,1092.5,1112.5,887200,1144.0714285714287,True,False,False
2023-01-20,1109.0,1194.5,1108.5,1187.5,1146600,1142.5,False,False,False
2023-01-23,1194.0,1203.0,1146.0,1161.5,1032000,1143.357142857143,False,False,False
2023-01-24,1152.5,1169.0,1118.5,1130.0,1256000,1140.5714285714287,False,False,False
2023-01-25,1136.0,1198.0,1133.0,1172.5,1159800,1146.7857142857142,False,False,False
2023-01-26,1164.5,1221.0,1157.0,1212.0,977000,1156.5714285714287,False,False,False
2023-01-27,1213.5,1238.0,1203.0,1226.5,885000,1171.7857142857142,False,True,False
2023-01-30,1235.0,1278.0,1234.0,1262.5,1100600,1193.2142857142858,False,False,False
2023-01-31,1265.5,1300.0,1263.5,1286.0,970400,1207.2857142857142,False,False,False
2023-02-01,1311.0,1360.5,1302.0,1340.0,1719800,1232.7857142857142,False,False,False
2023-02-02,1345.0,1367.5,1243.0,1250.0,1585600,1249.9285714285713,False,False,False
2023-02-03,1235.5,1262.5,1202.0,1254.0,1401600,1261.5714285714287,False,False,False
2023-02-06,1247.5,1258.5,1213.5,1226.0,878400,1263.5714285714287,False,False,False
2023-02-07,1230.5,1259.5,1226.0,1247.5,842400,1266.5714285714287,False,False,False
2023-02-08,1261.0,1275.0,1231.5,1271.0,804400,1267.7857142857142,False,False,False
2023-02-09,1296.0,1330.5,1227.5,1250.0,1641600,1262.642857142857,False,False,False
2023-02-10,1290.5,1322.0,1258.0,1275.0,2115800,1253.357142857143,False,True,False
2023-02-13,1300.0,1310.5,1235.0,1303.5,2720200,1261.0,False,True,False
2023-02-14,1555.0,1555.0,1555.0,1555.0,387200,1304.0,False,False,False
2023-02-15,1660.0,1840.0,1590.0,1807.5,10332800,1387.0714285714287,False,False,False
2023-02-16,1842.5,2022.5,1830.0,1917.5,7471800,1482.7857142857142,False,False,True
2023-02-17,1887.5,2050.0,1865.0,2020.0,4820200,1589.7857142857142,False,False,True
2023-02-20,1992.5,2070.0,1980.0,2022.5,2347000,1700.142857142857,False,False,True
2023-02-21,2007.5,2077.5,1955.0,2040.0,1951600,1809.4285714285713,False,False,True
2023-02-22,2005.0,2072.5,1967.5,2010.0,2039400,1910.357142857143,False,False,True
2023-02-24,2000.0,2037.5,1977.5,2022.5,1386600,1977.142857142857,False,False,True
2023-02-27,2002.5,2125.0,1995.0,2040.0,1797400,2010.357142857143,False,False,True
2023-02-28,2060.0,2112.5,2037.5,2085.0,2542000,2034.2857142857142,False,False,True
2023-03-01,2110.0,2192.5,2052.5,2180.0,2132600,2057.1428571428573,False,False,True
2023-03-02,2152.5,2167.5,2085.0,2120.0,1709000,2071.0714285714284,False,False,True
2023-03-03,2115.0,2182.5,2105.0,2140.0,1611600,2085.3571428571427,False,False,True
2023-03-06,2147.5,2157.5,2067.5,2122.5,1593400,2101.4285714285716,False,False,True
2023-03-07,2220.0,2310.0,2140.0,2152.5,3834600,2120.0,False,False,False
2023-03-08,2150.0,2240.0,2032.5,2040.0,3265800,2120.0,False,False,False
2023-03-09,2035.0,2180.0,2002.5,2165.0,2665800,2131.4285714285716,False,False,False
2023-03-10,2107.5,2132.5,2022.5,2052.5,1818200,2113.214285714286,False,False,False
2023-03-13,2010.0,2070.0,1982.5,2005.0,1122400,2096.785714285714,False,False,False
2023-03-14,1975.0,2002.5,1900.0,1917.5,1564400,2065.0,False,False,False
2023-03-15,1992.5,2007.5,1922.5,1970.0,1164200,2043.2142857142858,False,False,False
2023-03-16,1900.0,1962.5,1882.5,1917.5,889600,2009.642857142857,False,False,False
2023-03-17,1988.0,1988.0,1843.0,1913.0,1750200,1991.5,False,False,False
2023-03-20,1913.0,2000.0,1778.0,1812.0,1571200,1941.0714285714287,False,False,False
2023-03-22,1870.0,1965.0,1863.0,1870.0,1456700,1915.0,False,False,False
2023-03-23,1830.0,1925.0,1809.0,1914.0,836400,1902.0,False,False,False
2023-03-24,1904.0,1971.0,1877.0,1939.0,1253900,1905.0714285714287,False,False,False
2023-03-27,1973.0,2039.0,1951.0,1982.0,1629700,1906.7857142857142,False,False,False
2023-03-28,2020.0,2024.0,1906.0,1938.0,1042700,1909.7142857142858,False,False,False
2023-03-29,1938.0,1982.0,1911.0,1958.0,778400,1916.142857142857,False,False,False
2023-03-30,1948.0,2048.0,1932.0,2047.0,1022200,1949.7142857142858,False,False,False
2023-03-31,2065.0,2109.0,2038.0,2069.0,904700,1978.142857142857,False,False,False
2023-04-03,2049.0,2196.0,2040.0,2130.0,1879700,2009.0,False,False,False
2023-04-04,2105.0,2131.0,1971.0,1997.0,1801200,2017.2857142857142,False,False,False
