Date,Open,High,Low,Close,Volume,MA,Drop,Stagnation,Recovery
2022-11-16,1699.0,1731.0,1640.0,1709.0,1986600,,False,False,False
2022-11-17,1640.0,1712.0,1621.0,1700.0,1315900,,False,False,False
2022-11-18,1689.0,1701.0,1641.0,1655.0,872100,,False,False,False
2022-11-21,1635.0,1664.0,1620.0,1643.0,574000,,False,False,False
2022-11-22,1617.0,1683.0,1598.0,1671.0,812500,,False,False,False
2022-11-24,1695.0,1705.0,1670.0,1700.0,816600,,False,False,False
2022-11-25,1665.0,1692.0,1642.0,1673.0,720300,1678.7142857142858,False,False,False
2022-11-28,1623.0,1695.0,1596.0,1664.0,693500,1672.2857142857142,False,False,False
2022-11-29,1637.0,1704.0,1636.0,1687.0,686600,1670.4285714285713,False,False,False
2022-11-30,1647.0,1664.0,1610.0,1623.0,1194400,1665.857142857143,False,False,False
2022-12-01,1700.0,1729.0,1686.0,1693.0,1376600,1673.0,False,False,False
2022-12-02,1699.0,1710.0,1659.0,1665.0,627600,1672.142857142857,False,False,False
2022-12-05,1652.0,1670.0,1611.0,1627.0,665400,1661.7142857142858,False,False,False
2022-12-06,1600.0,1604.0,1517.0,1527.0,1232300,1640.857142857143,False,False,False
2022-12-07,1514.0,1556.0,1485.0,1537.0,932000,1622.7142857142858,False,False,False
2022-12-08,1510.0,1557.0,1490.0,1540.0,652000,1601.7142857142858,False,False,False
2022-12-09,1620.0,1629.0,1565.0,1600.0,2453700,1598.4285714285713,False,False,False
2022-12-12,1604.0,1680.0,1598.0,1611.0,1555000,1586.7142857142858,False,False,False
2022-12-13,1620.0,1625.0,1560.0,1572.0,752500,1573.4285714285713,False,False,False
2022-12-14,1597.0,1604.0,1546.0,1580.0,907100,1566.7142857142858,False,False,False
2022-12-15,1578.0,1601.0,1532.0,1581.0,901700,1574.4285714285713,False,False,False
2022-12-16,1541.0,1575.0,1517.0,1550.0,730600,1576.2857142857142,False,False,False
2022-12-19,1520.0,1578.0,1505.0,1567.0,710000,1580.142857142857,False,False,False
2022-12-20,1542.0,1584.0,1334.0,1413.0,2745500,1553.4285714285713,False,False,False
2022-12-21,1373.0,1433.0,1311.0,1369.0,1534000,1518.857142857143,False,False,False
2022-12-22,1386.0,1410.0,1354.0,1392.0,723200,1493.142857142857,False,False,False
2022-12-23,1379.0,1397.0,1337.0,1361.0,540200,1461.857142857143,False,False,False
2022-12-26,1350.0,1385.0,1345.0,1383.0,322000,1433.5714285714287,False,False,False
2022-12-27,1383.0,1416.0,1365.0,1368.0,509200,1407.5714285714287,True,False,False
2022-12-28,1351.0,1394.0,1319.0,1379.0,656100,1380.7142857142858,True,False,False
2022-12-29,1351.0,1393.0,1343.0,1393.0,475400,1377.857142857143,True,False,False
2022-12-30,1402.0,1411.0,1352.0,1358.0,667700,1376.2857142857142,False,False,False
2023-01-04,1369.0,1400.0,1335.0,1346.0,934800,1369.7142857142858,False,False,False
2023-01-05,1319.0,1340.0,1285.0,1324.0,1325500,1364.4285714285713,False,False,False
2023-01-06,1294.0,1398.0,1293.0,1387.0,730900,1365.0,False,False,False
2023-01-10,1477.0,1492.0,1449.0,1480.0,1259000,1381.0,False,True,False
2023-01-11,1503.0,1570.0,1492.0,1540.0,884700,1404.0,False,True,False
2023-01-12,1543.0,1594.0,1526.0,1529.0,1098700,1423.4285714285713,False,False,False
2023-01-13,1530.0,1573.0,1517.0,1525.0,872900,1447.2857142857142,False,False,False
2023-01-16,1500.0,1520.0,1463.0,1473.0,1003900,1465.4285714285713,False,False,False
2023-01-17,1494.0,1507.0,1477.0,1479.0,859300,1487.5714285714287,False,False,False
2023-01-18,1479.0,1535.0,1442.0,1535.0,1563200,1508.7142857142858,False,False,False
2023-01-19,1519.0,1573.0,1502.0,1527.0,888900,1515.4285714285713,False,False,False
2023-01-20,1530.0,1541.0,1501.0,1529.0,614400,1513.857142857143,False,False,False
2023-01-23,1550.0,1592.0,1546.0,1562.0,1179900,1518.5714285714287,False,False,False
2023-01-24,1589.0,1598.0,1563.0,1578.0,963800,1526.142857142857,False,False,False
2023-01-25,1549.0,1569.0,1517.0,1520.0,939700,1532.857142857143,False,False,False
2023-01-26,1535.0,1567.0,1527.0,1537.0,947100,1541.142857142857,False,False,False
2023-01-27,1570.0,1637.0,1535.0,1540.0,1460800,1541.857142857143,False,False,False
2023-01-30,1562.0,1667.0,1528.0,1564.0,8567000,1547.142857142857,False,False,False
2023-01-31,1541.0,1648.0,1538.0,1642.0,1786500,1563.2857142857142,False,False,False
2023-02-01,1675.0,1767.0,1675.0,1745.0,2006400,1589.4285714285713,False,False,False
2023-02-02,1804.0,1875.0,1736.0,1847.0,2344300,1627.857142857143,False,False,False
2023-02-03,1834.0,1869.0,1776.0,1843.0,1735900,1674.0,False,False,False
2023-02-06,1843.0,1940.0,1840.0,1872.0,1909100,1721.857142857143,False,False,True
2023-02-07,1869.0,1897.0,1848.0,1884.0,1016800,1771.0,False,False,True
2023-02-08,1924.0,2025.0,1924.0,2025.0,2150000,1836.857142857143,False,False,True
2023-02-09,1997.0,2010.0,1951.0,2001.0,1309800,1888.142857142857,False,False,True
2023-02-10,1947.0,2006.0,1895.0,1985.0,1417200,1922.4285714285713,False,False,True
2023-02-13,1906.0,1959.0,1857.0,1892.0,1712300,1928.857142857143,False,False,True
2023-02-14,2162.0,2175.0,1977.0,1985.0,5225500,1949.142857142857,False,False,True
2023-02-15,1951.0,1960.0,1835.0,1879.0,2819200,1950.142857142857,False,False,True
2023-02-16,1888.0,1934.0,1850.0,1901.0,1586400,1952.5714285714287,False,False,True
2023-02-17,1850.0,1853.0,1761.0,1778.0,2198500,1917.2857142857142,False,False,False
2023-02-20,1698.0,1779.0,1655.0,1710.0,3292900,1875.7142857142858,False,False,False
2023-02-21,1710.0,1714.0,1655.0,1657.0,1572500,1828.857142857143,False,False,False
2023-02-22,1613.0,1623.0,1575.0,1619.0,1882300,1789.857142857143,False,False,False
2023-02-24,1652.0,1697.0,1630.0,1691.0,2169800,1747.857142857143,True,False,False
2023-02-27,1660.0,1682.0,1612.0,1625.0,1492700,1711.5714285714287,True,False,False
2023-02-28,1648.0,1710.0,1593.0,1687.0,2504900,1681.0,True,False,False
