Date,Open,High,Low,Close,Volume,MA,Drop,Stagnation,Recovery
2023-01-13,777.0,784.0,759.0,770.0,24100,774.5714285714286,False,False,False
2023-01-16,760.0,767.0,725.0,727.0,47100,766.2857142857143,False,False,False
2023-01-17,731.0,762.0,729.0,751.0,36200,763.5714285714286,False,False,False
2023-01-18,751.0,775.0,748.0,766.0,31500,763.5714285714286,False,False,False
2023-01-19,759.0,760.0,746.0,750.0,10700,760.5714285714286,False,False,False
2023-01-20,751.0,767.0,751.0,763.0,11700,758.2857142857143,False,False,False
2023-01-23,768.0,770.0,756.0,760.0,46100,755.2857142857143,False,False,False
2023-01-24,761.0,788.0,761.0,788.0,35400,757.8571428571429,False,False,False
2023-01-25,800.0,800.0,782.0,789.0,24500,766.7142857142857,False,True,False
2023-01-26,786.0,796.0,779.0,793.0,14100,772.7142857142857,False,True,False
2023-01-27,796.0,830.0,792.0,824.0,36400,781.0,False,False,False
2023-01-30,823.0,825.0,801.0,806.0,45400,789.0,False,False,False
2023-01-31,806.0,810.0,794.0,806.0,14700,795.1428571428571,False,False,False
2023-02-01,816.0,819.0,797.0,797.0,12500,800.4285714285714,False,False,False
2023-02-02,805.0,805.0,790.0,790.0,12400,800.7142857142857,False,False,False
2023-02-03,786.0,794.0,776.0,781.0,22000,799.5714285714286,False,False,False
2023-02-06,786.0,815.0,786.0,809.0,16100,801.8571428571429,False,False,False
2023-02-07,809.0,809.0,792.0,794.0,5100,797.5714285714286,False,False,False
2023-02-08,794.0,801.0,787.0,797.0,13400,796.2857142857143,False,True,False
2023-02-09,786.0,825.0,786.0,816.0,21200,797.7142857142857,False,True,False
2023-02-10,816.0,821.0,804.0,810.0,8600,799.5714285714286,False,True,False
2023-02-13,814.0,814.0,791.0,801.0,14600,801.1428571428571,False,True,False
2023-02-14,807.0,829.0,807.0,829.0,20400,808.0,False,False,False
2023-02-15,810.0,810.0,750.0,761.0,86500,801.1428571428571,False,False,False
2023-02-16,754.0,767.0,706.0,719.0,109900,790.4285714285714,False,False,False
2023-02-17,699.0,729.0,685.0,721.0,105600,779.5714285714286,False,False,False
2023-02-20,717.0,723.0,709.0,723.0,23800,766.2857142857143,False,False,False
2023-02-21,716.0,748.0,716.0,730.0,42200,754.8571428571429,False,False,False
2023-02-22,720.0,750.0,715.0,746.0,27000,747.0,False,False,False
2023-02-24,746.0,750.0,740.0,745.0,11600,735.0,False,False,False
2023-02-27,746.0,753.0,743.0,747.0,7400,733.0,False,False,False
2023-02-28,750.0,768.0,750.0,753.0,13800,737.8571428571429,False,False,False
2023-03-01,746.0,778.0,746.0,774.0,22300,745.4285714285714,False,False,False
2023-03-02,774.0,784.0,774.0,783.0,12100,754.0,False,False,False
2023-03-03,783.0,839.0,783.0,837.0,54200,769.2857142857143,False,False,False
2023-03-06,845.0,845.0,802.0,805.0,49100,777.7142857142857,False,False,False
2023-03-07,819.0,849.0,818.0,842.0,41900,791.5714285714286,False,False,False
2023-03-08,841.0,874.0,831.0,873.0,36000,809.5714285714286,False,False,True
2023-03-09,874.0,874.0,847.0,863.0,36600,825.2857142857143,False,False,True
2023-03-10,846.0,873.0,846.0,858.0,37300,837.2857142857143,False,False,True
2023-03-13,846.0,846.0,824.0,832.0,27500,844.2857142857143,False,False,True
2023-03-14,817.0,817.0,770.0,790.0,44200,837.5714285714286,False,False,False
2023-03-15,820.0,830.0,804.0,822.0,23000,840.0,False,False,False
2023-03-16,795.0,836.0,786.0,826.0,35600,837.7142857142857,False,False,False
2023-03-17,823.0,839.0,817.0,835.0,16700,832.2857142857143,False,False,False
2023-03-20,823.0,823.0,779.0,782.0,27300,820.7142857142857,False,False,False
2023-03-22,800.0,814.0,794.0,814.0,15900,814.4285714285714,False,False,False
2023-03-23,805.0,819.0,793.0,815.0,23500,812.0,False,False,False
2023-03-24,814.0,816.0,795.0,802.0,24600,813.7142857142857,False,False,False
2023-03-27,804.0,816.0,801.0,812.0,20000,812.2857142857143,False,False,False
2023-03-28,812.0,833.0,810.0,817.0,21300,811.0,False,False,False
2023-03-29,830.0,840.0,818.0,840.0,32800,811.7142857142857,False,False,False
2023-03-30,844.0,849.0,820.0,831.0,24600,818.7142857142857,False,False,False
2023-03-31,840.0,864.0,836.0,847.0,42800,823.4285714285714,False,False,False
2023-04-03,849.0,857.0,845.0,846.0,25800,827.8571428571429,False,False,False
2023-04-04,843.0,881.0,834.0,881.0,72500,839.1428571428571,False,False,False
2023-04-05,878.0,891.0,857.0,866.0,44900,846.8571428571429,False,False,False
2023-04-06,859.0,876.0,859.0,866.0,40300,853.8571428571429,False,False,False
2023-04-07,866.0,867.0,850.0,856.0,29900,856.1428571428571,False,False,False
2023-04-10,853.0,892.0,853.0,889.0,70500,864.4285714285714,False,False,False
2023-04-11,897.0,911.0,877.0,910.0,72800,873.4285714285714,False,False,False
2023-04-12,913.0,918.0,882.0,918.0,46200,883.7142857142857,False,False,False
2023-04-13,918.0,926.0,904.0,914.0,37100,888.4285714285714,False,False,False
2023-04-14,915.0,941.0,914.0,927.0,55700,897.1428571428571,False,False,False
2023-04-17,922.0,934.0,900.0,917.0,42900,904.4285714285714,False,False,False
2023-04-18,920.0,930.0,910.0,922.0,27700,913.8571428571429,False,False,False
2023-04-19,922.0,940.0,910.0,932.0,45000,920.0,False,False,False
2023-04-20,922.0,933.0,915.0,917.0,18200,921.0,False,False,False
2023-04-21,916.0,930.0,906.0,916.0,30100,920.7142857142857,False,False,False
2023-04-24,926.0,926.0,907.0,910.0,16700,920.1428571428571,False,False,False
2023-04-25,920.0,929.0,907.0,915.0,30000,918.4285714285714,False,False,False
2023-04-26,917.0,917.0,874.0,887.0,27900,914.1428571428571,False,False,False
2023-04-27,878.0,880.0,858.0,862.0,35200,905.5714285714286,False,False,False
2023-04-28,948.0,1012.0,933.0,992.0,868800,914.1428571428571,False,False,False
2023-05-01,973.0,980.0,918.0,934.0,235100,916.5714285714286,False,False,False
2023-05-02,919.0,995.0,911.0,974.0,130800,924.8571428571429,False,False,False
2023-05-08,970.0,982.0,952.0,961.0,64700,932.1428571428571,False,False,False
2023-05-09,970.0,1012.0,969.0,1004.0,88800,944.8571428571429,False,False,False
2023-05-10,991.0,995.0,971.0,989.0,39500,959.4285714285714,False,False,False
2023-05-11,991.0,1016.0,985.0,1002.0,53900,979.4285714285714,False,False,False
2023-05-12,1007.0,1007.0,963.0,971.0,65000,976.4285714285714,False,False,False
2023-05-15,986.0,1033.0,971.0,988.0,74800,984.1428571428571,False,False,False
2023-05-16,997.0,997.0,965.0,976.0,36900,984.4285714285714,False,False,False
2023-05-17,969.0,1003.0,965.0,977.0,49400,986.7142857142857,False,False,False
2023-05-18,979.0,999.0,968.0,980.0,39100,983.2857142857143,False,False,False
2023-05-19,980.0,1007.0,976.0,990.0,47100,983.4285714285714,False,False,False
2023-05-22,990.0,996.0,982.0,987.0,18500,981.2857142857143,False,False,False
2023-05-23,988.0,988.0,953.0,962.0,33900,980.0,False,False,False
2023-05-24,951.0,960.0,936.0,953.0,28900,975.0,False,False,False
2023-05-25,960.0,967.0,940.0,963.0,28800,973.1428571428571,False,False,False
2023-05-26,968.0,969.0,932.0,932.0,29400,966.7142857142857,False,False,False
2023-05-29,931.0,941.0,922.0,922.0,21000,958.4285714285714,False,False,False
2023-05-30,921.0,936.0,908.0,929.0,23800,949.7142857142857,False,False,False
2023-05-31,929.0,940.0,910.0,931.0,41000,941.7142857142857,False,False,False
2023-06-01,930.0,964.0,919.0,956.0,42800,940.8571428571429,False,False,False
2023-06-02,961.0,986.0,954.0,976.0,36400,944.1428571428571,False,False,False
