Date,Open,High,Low,Close,Volume,MA,Drop,Stagnation,Recovery
2022-11-16,2085.0,2163.0,2070.0,2122.0,867500,,False,False,False
2022-11-17,2080.0,2083.0,2019.0,2057.0,563600,,False,False,False
2022-11-18,2059.0,2071.0,2038.0,2051.0,352100,,False,False,False
2022-11-21,2041.0,2053.0,2006.0,2027.0,231300,,False,False,False
2022-11-22,2039.0,2070.0,2020.0,2054.0,324500,,False,False,False
2022-11-24,2080.0,2114.0,2080.0,2092.0,339300,,False,False,False
2022-11-25,2112.0,2112.0,2057.0,2082.0,205000,2069.285714285714,False,False,False
2022-11-28,2071.0,2072.0,2034.0,2048.0,256400,2058.714285714286,False,False,False
2022-11-29,2011.0,2019.0,1985.0,2008.0,242700,2051.714285714286,False,False,False
2022-11-30,1987.0,1991.0,1951.0,1969.0,258000,2040.0,False,False,False
2022-12-01,2029.0,2075.0,2002.0,2064.0,424800,2045.2857142857142,False,False,False
2022-12-02,2037.0,2058.0,2015.0,2016.0,213800,2039.857142857143,False,False,False
2022-12-05,2016.0,2033.0,1990.0,1999.0,174500,2026.5714285714287,False,False,False
2022-12-06,1975.0,2011.0,1972.0,1994.0,179900,2014.0,False,False,False
2022-12-07,1969.0,1994.0,1960.0,1963.0,184500,2001.857142857143,False,False,False
2022-12-08,1961.0,1961.0,1916.0,1956.0,197500,1994.4285714285713,False,False,False
2022-12-09,1977.0,1995.0,1970.0,1989.0,197900,1997.2857142857142,False,False,False
2022-12-12,1959.0,1965.0,1943.0,1945.0,136200,1980.2857142857142,False,False,False
2022-12-13,1977.0,1977.0,1930.0,1936.0,185400,1968.857142857143,False,False,False
2022-12-14,1946.0,1960.0,1941.0,1944.0,131100,1961.0,False,False,False
2022-12-15,1929.0,1945.0,1920.0,1940.0,103500,1953.2857142857142,False,False,False
2022-12-16,1895.0,1907.0,1881.0,1881.0,266300,1941.5714285714287,False,False,False
2022-12-19,1856.0,1891.0,1851.0,1861.0,266100,1928.0,False,False,False
2022-12-20,1861.0,1868.0,1762.0,1791.0,405600,1899.7142857142858,False,False,False
2022-12-21,1780.0,1793.0,1740.0,1751.0,205900,1872.0,False,False,False
2022-12-22,1764.0,1773.0,1719.0,1722.0,198300,1841.4285714285713,False,False,False
