Date,Open,High,Low,Close,Volume,MA,Drop,Stagnation,Recovery
2023-04-05,605.0,606.0,576.0,576.0,120600,616.5714285714286,False,False,False
2023-04-06,578.0,592.0,573.0,582.0,79000,610.5714285714286,False,False,False
2023-04-07,572.0,581.0,569.0,578.0,57800,606.4285714285714,False,False,False
2023-04-10,578.0,605.0,575.0,604.0,76000,604.0,False,False,False
2023-04-11,606.0,619.0,598.0,604.0,39800,598.4285714285714,False,False,False
2023-04-12,601.0,610.0,581.0,608.0,29400,595.2857142857143,False,False,False
2023-04-13,611.0,631.0,599.0,627.0,50800,597.0,False,False,False
2023-04-14,637.0,646.0,617.0,617.0,89200,602.8571428571429,False,False,False
2023-04-17,627.0,628.0,609.0,609.0,31500,606.7142857142857,False,False,False
2023-04-18,612.0,617.0,603.0,608.0,26500,611.0,False,False,False
2023-04-19,610.0,610.0,586.0,598.0,63700,610.1428571428571,False,False,False
2023-04-20,591.0,611.0,591.0,597.0,50900,609.1428571428571,False,False,False
2023-04-21,590.0,604.0,582.0,598.0,96200,607.7142857142857,False,False,False
2023-04-24,596.0,615.0,596.0,614.0,51000,605.8571428571429,False,False,False
2023-04-25,627.0,648.0,612.0,621.0,138100,606.4285714285714,False,False,False
2023-04-26,618.0,634.0,613.0,619.0,55800,607.8571428571429,False,False,False
2023-04-27,625.0,639.0,617.0,631.0,68600,611.1428571428571,False,False,False
2023-04-28,631.0,688.0,631.0,685.0,307300,623.5714285714286,False,False,False
2023-05-01,688.0,688.0,659.0,677.0,151900,635.0,False,False,False
2023-05-02,667.0,687.0,644.0,684.0,114900,647.2857142857143,False,False,False
2023-05-08,686.0,694.0,667.0,679.0,100400,656.5714285714286,False,False,False
2023-05-09,683.0,754.0,674.0,741.0,372100,673.7142857142857,False,False,False
2023-05-10,733.0,736.0,702.0,712.0,209700,687.0,False,False,False
2023-05-11,725.0,734.0,712.0,714.0,73600,698.8571428571429,False,False,False
2023-05-12,710.0,710.0,688.0,700.0,117800,701.0,False,False,False
2023-05-15,690.0,730.0,681.0,715.0,222400,706.4285714285714,False,False,False
2023-05-16,660.0,661.0,605.0,625.0,359900,698.0,False,False,False
2023-05-17,625.0,651.0,625.0,638.0,177600,692.1428571428571,False,False,False
2023-05-18,648.0,649.0,617.0,640.0,92100,677.7142857142857,False,False,False
2023-05-19,640.0,655.0,629.0,641.0,66300,667.5714285714286,False,False,False
