Date,Open,High,Low,Close,Volume,MA,Drop,Stagnation,Recovery
2022-12-09,935.0,962.0,911.0,961.0,102800,,False,False,False
2022-12-12,958.0,960.0,926.0,938.0,82000,,False,False,False
2022-12-13,934.0,952.0,921.0,923.0,63500,,False,False,False
2022-12-14,920.0,925.0,915.0,918.0,33200,,False,False,False
2022-12-15,908.0,955.0,906.0,930.0,82200,,False,False,False
2022-12-16,915.0,929.0,903.0,906.0,59700,,False,False,False
2022-12-19,894.0,899.0,853.0,854.0,254100,918.5714285714286,False,False,False
2022-12-20,854.0,858.0,791.0,810.0,200800,897.0,False,False,False
2022-12-21,816.0,850.0,805.0,818.0,170500,879.8571428571429,False,False,False
2022-12-22,821.0,844.0,812.0,841.0,53000,868.1428571428571,False,False,False
2022-12-23,826.0,852.0,826.0,840.0,68500,857.0,False,False,False
2022-12-26,850.0,859.0,825.0,828.0,50200,842.4285714285714,False,False,False
2022-12-27,830.0,847.0,825.0,837.0,34200,832.5714285714286,False,False,False
2022-12-28,837.0,837.0,803.0,817.0,108500,827.2857142857143,False,False,False
2022-12-29,795.0,827.0,790.0,822.0,36100,829.0,False,False,False
2022-12-30,821.0,840.0,812.0,817.0,35500,828.8571428571429,False,False,False
2023-01-04,806.0,814.0,791.0,792.0,45500,821.8571428571429,False,False,False
2023-01-05,793.0,805.0,780.0,786.0,42600,814.1428571428571,False,False,False
2023-01-06,788.0,793.0,778.0,790.0,20200,808.7142857142857,False,False,False
2023-01-10,800.0,817.0,800.0,810.0,29200,804.8571428571429,False,False,False
2023-01-11,810.0,840.0,810.0,829.0,38700,806.5714285714286,False,False,False
2023-01-12,828.0,828.0,808.0,810.0,53500,804.8571428571429,False,False,False
2023-01-13,808.0,821.0,808.0,809.0,23200,803.7142857142857,False,False,False
2023-01-16,806.0,817.0,794.0,796.0,49700,804.2857142857143,False,False,False
2023-01-17,796.0,810.0,796.0,801.0,30900,806.4285714285714,False,False,False
2023-01-18,798.0,825.0,787.0,822.0,66600,811.0,False,False,False
2023-01-19,820.0,831.0,808.0,817.0,34900,812.0,False,False,False
2023-01-20,825.0,862.0,818.0,846.0,74100,814.4285714285714,False,False,False
2023-01-23,857.0,873.0,853.0,873.0,52700,823.4285714285714,False,False,False
2023-01-24,880.0,880.0,850.0,851.0,56200,829.4285714285714,False,False,False
2023-01-25,862.0,880.0,856.0,873.0,39100,840.4285714285714,False,False,False
2023-01-26,861.0,879.0,859.0,879.0,23100,851.5714285714286,False,False,False
2023-01-27,882.0,882.0,866.0,875.0,23100,859.1428571428571,False,False,False
2023-01-30,874.0,890.0,868.0,870.0,75400,866.7142857142857,False,False,False
2023-01-31,865.0,865.0,850.0,850.0,32100,867.2857142857143,False,False,False
2023-02-01,861.0,872.0,858.0,865.0,28400,866.1428571428571,False,False,False
2023-02-02,860.0,871.0,852.0,852.0,61300,866.2857142857143,False,False,False
2023-02-03,853.0,861.0,852.0,852.0,12700,863.2857142857143,False,False,False
2023-02-06,853.0,868.0,841.0,852.0,23700,859.4285714285714,False,False,False
2023-02-07,852.0,861.0,847.0,847.0,37100,855.4285714285714,False,False,False
2023-02-08,855.0,888.0,847.0,883.0,49700,857.2857142857143,False,False,False
2023-02-09,880.0,885.0,865.0,880.0,48500,861.5714285714286,False,False,False
2023-02-10,880.0,890.0,871.0,887.0,54500,864.7142857142857,False,False,False
2023-02-13,902.0,928.0,879.0,879.0,281300,868.5714285714286,False,False,False
2023-02-14,774.0,794.0,744.0,762.0,509500,855.7142857142857,False,False,False
2023-02-15,785.0,818.0,785.0,808.0,227300,849.4285714285714,False,False,False
2023-02-16,812.0,812.0,788.0,805.0,118200,843.4285714285714,False,False,False
2023-02-17,800.0,805.0,782.0,784.0,79400,829.2857142857143,False,False,False
2023-02-20,785.0,785.0,767.0,776.0,82900,814.4285714285714,False,False,False
2023-02-21,776.0,779.0,760.0,764.0,51200,796.8571428571429,False,False,False
2023-02-22,755.0,760.0,746.0,752.0,86600,778.7142857142857,True,False,False
2023-02-24,751.0,758.0,746.0,751.0,44500,777.1428571428571,False,False,False
2023-02-27,749.0,763.0,744.0,760.0,39400,770.2857142857143,False,False,False
2023-02-28,760.0,783.0,754.0,773.0,99500,765.7142857142857,False,False,False
2023-03-01,778.0,783.0,762.0,764.0,45800,762.8571428571429,False,False,False
2023-03-02,775.0,775.0,762.0,771.0,24400,762.1428571428571,False,False,False
2023-03-03,770.0,773.0,763.0,769.0,33300,762.8571428571429,False,False,False
2023-03-06,764.0,772.0,764.0,768.0,27700,765.1428571428571,False,True,False
2023-03-07,768.0,790.0,765.0,788.0,55300,770.4285714285714,False,True,False
2023-03-08,773.0,788.0,768.0,788.0,28600,774.4285714285714,False,True,False
2023-03-09,786.0,790.0,780.0,786.0,27900,776.2857142857143,False,True,False
2023-03-10,776.0,783.0,772.0,775.0,51100,777.8571428571429,False,True,False
2023-03-13,761.0,771.0,752.0,768.0,46000,777.4285714285714,False,False,False
2023-03-14,753.0,755.0,740.0,740.0,50600,773.2857142857143,False,True,False
2023-03-15,749.0,761.0,746.0,754.0,26100,771.2857142857143,False,True,False
2023-03-16,740.0,751.0,734.0,750.0,42200,765.8571428571429,False,True,False
2023-03-17,759.0,778.0,759.0,778.0,29000,764.4285714285714,False,True,False
2023-03-20,769.0,779.0,756.0,759.0,31700,760.5714285714286,False,False,False
2023-03-22,774.0,785.0,773.0,782.0,22600,761.5714285714286,False,False,False
2023-03-23,777.0,787.0,769.0,786.0,14800,764.1428571428571,False,True,False
